Time,Open,High,Low,Last,Change,Volume
"01/31/2019 17:00",5864.7,5864.7,5864.7,5864.7,0,0
"01/31/2019 16:15",5864.7,5864.7,5864.7,5864.7,0,0
"01/31/2019 16:00",5877.9,5877.9,5864.7,5864.7,-12.2,0
"01/31/2019 15:45",5881.7,5883.1,5876.9,5876.9,-4.6,0
"01/31/2019 15:30",5889.6,5889.6,5881.2,5881.5,-7.6,0
"01/31/2019 15:15",5888.7,5890.4,5886,5889.1,-1.8,0
"01/31/2019 15:00",5892.3,5893.5,5887.4,5890.9,-2.4,0
"01/31/2019 14:45",5900.1,5902.9,5893.3,5893.3,-7.2,0
"01/31/2019 14:30",5889.1,5902.4,5889,5900.5,12.5,0
"01/31/2019 14:15",5891.6,5893.1,5888,5888,-4.6,0
"01/31/2019 14:00",5895.1,5895.8,5891,5892.6,-2.6,0
"01/31/2019 13:45",5898.1,5899,5895.2,5895.2,-2.2,0
"01/31/2019 13:30",5895.6,5898.1,5893,5897.4,1.6,0
"01/31/2019 13:15",5897,5899.1,5895.8,5895.8,-1.5,0
"01/31/2019 13:00",5904.1,5904.1,5896.9,5897.3,-5.5,0
"01/31/2019 12:45",5899.7,5904.6,5899.7,5902.8,2.6,0
"01/31/2019 12:30",5896,5900.2,5894.6,5900.2,3.9,0
"01/31/2019 12:15",5898.3,5898.3,5895.2,5896.3,-1.2,0
"01/31/2019 12:00",5890.9,5900.2,5890.9,5897.5,6.4,0
"01/31/2019 11:45",5887.2,5891.1,5887,5891.1,3.9,0
"01/31/2019 11:30",5896.6,5897.1,5886,5887.2,-9,0
"01/31/2019 11:15",5903.1,5903.1,5894.8,5896.2,-6.9,0
"01/31/2019 11:00",5911.7,5911.7,5903.1,5903.1,-9,0
"01/31/2019 10:45",5908.2,5912.3,5905.6,5912.1,2.7,0
"01/31/2019 10:30",5905.4,5912.6,5904.9,5909.4,3.9,0
"01/31/2019 10:15",5907.2,5908.3,5902.8,5905.5,-0.9,0
"01/31/2019 10:00",5886.7,5912.3,5886.7,5906.4,19.7,0
"01/30/2019 17:00",5886.7,5886.7,5886.7,5886.7,0,0
"01/30/2019 16:15",5886.7,5886.7,5886.7,5886.7,0,0
"01/30/2019 16:00",5877.9,5886.7,5877.9,5886.7,9.6,0
"01/30/2019 15:45",5876.5,5878.1,5875.8,5877.1,0,0
"01/30/2019 15:30",5876.7,5878,5874.4,5877.1,0.9,0
"01/30/2019 15:15",5872.1,5876.8,5871.6,5876.2,4.3,0
"01/30/2019 15:00",5871.6,5871.9,5869.2,5871.9,-0.3,0
"01/30/2019 14:45",5868.4,5873.1,5867.9,5872.2,3.3,0
"01/30/2019 14:30",5872.3,5872.3,5865.9,5868.9,-4.1,0
"01/30/2019 14:15",5876.1,5878,5873,5873,-2.9,0
"01/30/2019 14:00",5873.2,5878.4,5873.2,5875.9,2.2,0
"01/30/2019 13:45",5873.6,5877.4,5873,5873.7,-0.2,0
"01/30/2019 13:30",5875.2,5875.2,5873.1,5873.9,-0.7,0
"01/30/2019 13:15",5875,5875.5,5873.2,5874.6,-0.1,0
"01/30/2019 13:00",5878.8,5879.4,5872.4,5874.7,-4.7,0
"01/30/2019 12:45",5873.2,5880.4,5873.2,5879.4,6.4,0
"01/30/2019 12:30",5875.5,5876.7,5872.1,5873,-2.2,0
"01/30/2019 12:15",5882.8,5883.6,5874.8,5875.2,-5.5,0
"01/30/2019 12:00",5881.1,5882.8,5879.1,5880.7,-0.5,0
"01/30/2019 11:45",5881.4,5885,5881.2,5881.2,0.3,0
"01/30/2019 11:30",5887.1,5887.1,5879.7,5880.9,-6.1,0
"01/30/2019 11:15",5894.3,5894.3,5887,5887,-8.5,0
"01/30/2019 11:00",5903.9,5905.9,5895.5,5895.5,-9.4,0
"01/30/2019 10:45",5909.6,5910.8,5903.6,5904.9,-3.6,0
"01/30/2019 10:30",5908.7,5909.7,5905.2,5908.5,0.2,0
"01/30/2019 10:15",5907.7,5908.7,5904.6,5908.3,0.5,0
"01/30/2019 10:00",5886.2,5912.4,5886.2,5907.8,33.6,0
"01/29/2019 17:00",5874.2,5874.2,5874.2,5874.2,0,0
"01/29/2019 16:15",5874.2,5874.2,5874.2,5874.2,0,0
"01/29/2019 16:00",5873.4,5874.2,5873.3,5874.2,0.3,0
"01/29/2019 15:45",5871.9,5875.4,5871.9,5873.9,0.9,0
"01/29/2019 15:30",5874.7,5876.6,5872.5,5873,-1.8,0
"01/29/2019 15:15",5872.9,5875,5870.9,5874.8,1.4,0
"01/29/2019 15:00",5872.5,5874.6,5871.2,5873.4,-1.1,0
"01/29/2019 14:45",5872,5874.5,5869.4,5874.5,3.2,0
"01/29/2019 14:30",5876.7,5876.9,5870.9,5871.3,-6.1,0
"01/29/2019 14:15",5872.9,5877.4,5872.9,5877.4,5.3,0
"01/29/2019 14:00",5870.5,5873,5870,5872.1,1.4,0
"01/29/2019 13:45",5868.8,5872.1,5868.8,5870.7,1.3,0
"01/29/2019 13:30",5872.1,5873.3,5869.2,5869.4,-3.9,0
"01/29/2019 13:15",5870.5,5875.2,5870.5,5873.3,2.8,0
"01/29/2019 13:00",5868,5871,5868,5870.5,3.3,0
"01/29/2019 12:45",5865.1,5867.5,5864,5867.2,3.3,0
"01/29/2019 12:30",5868.3,5870.1,5863.2,5863.9,-4.2,0
"01/29/2019 12:15",5865.1,5870.8,5864.8,5868.1,2.1,0
"01/29/2019 12:00",5862.1,5866,5861.7,5866,3.7,0
"01/29/2019 11:45",5864.4,5866.2,5861.6,5862.3,-2.9,0
"01/29/2019 11:30",5867.7,5869.1,5865,5865.2,-1.8,0
"01/29/2019 11:15",5870.1,5872.9,5867,5867,-3.1,0
"01/29/2019 11:00",5878.3,5878.3,5869,5870.1,-10,0
"01/29/2019 10:45",5884,5884.8,5878.3,5880.1,-3.9,0
"01/29/2019 10:30",5885.4,5885.5,5882.4,5884,-1.9,0
"01/29/2019 10:15",5887.8,5887.8,5884.2,5885.9,-1.4,0
"01/29/2019 10:00",5905.6,5907.6,5885.3,5887.3,-18.3,0
"01/25/2019 16:30",5905.6,5905.6,5905.6,5905.6,0,0
"01/25/2019 16:15",5905.6,5905.6,5905.6,5905.6,0,0
"01/25/2019 16:00",5911.2,5911.2,5905.6,5905.6,-6.2,0
"01/25/2019 15:45",5912.3,5912.5,5909.3,5911.8,-0.9,0
"01/25/2019 15:30",5913.1,5915.2,5912.7,5912.7,-0.9,0
"01/25/2019 15:15",5912.2,5913.6,5911.5,5913.6,2.6,0
"01/25/2019 15:00",5911.4,5913.1,5910.5,5911,-0.4,0
"01/25/2019 14:45",5913.1,5914.1,5911.2,5911.4,-1.3,0
"01/25/2019 14:30",5906.6,5912.7,5905.8,5912.7,6.2,0
"01/25/2019 14:15",5908.2,5909.4,5905.9,5906.5,-1.8,0
"01/25/2019 14:00",5911.7,5911.9,5906.8,5908.3,-3.4,0
"01/25/2019 13:45",5912.2,5914.5,5911.3,5911.7,0.2,0
"01/25/2019 13:30",5912,5914.4,5911,5911.5,-0.9,0
"01/25/2019 13:15",5908.1,5914.4,5907.4,5912.4,3.9,0
"01/25/2019 13:00",5909.3,5910.9,5908.1,5908.5,-0.7,0
"01/25/2019 12:45",5903.6,5910.7,5903.6,5909.2,6.7,0
"01/25/2019 12:30",5893.4,5902.6,5893.4,5902.5,10.3,0
"01/25/2019 12:15",5888.6,5892.2,5888.1,5892.2,3.3,0
"01/25/2019 12:00",5891.7,5892.6,5887.5,5888.9,-2.8,0
"01/25/2019 11:45",5887.9,5892.2,5886.3,5891.7,3,0
"01/25/2019 11:30",5889.3,5889.3,5885.6,5888.7,-0.7,0
"01/25/2019 11:15",5887.7,5892.3,5887.7,5889.4,0.4,0
"01/25/2019 11:00",5879.9,5889.5,5879.9,5889,9.2,0
"01/25/2019 10:45",5881.1,5881.8,5876.9,5879.8,-3.1,0
"01/25/2019 10:30",5883.2,5888.9,5882.1,5882.9,0.9,0
"01/25/2019 10:15",5881.6,5884.8,5878,5882,-1.4,0
"01/25/2019 10:00",5865.7,5883.4,5864,5883.4,17.7,0
"01/24/2019 16:30",5865.7,5865.7,5865.7,5865.7,0,0
"01/24/2019 16:15",5865.7,5865.7,5865.7,5865.7,0,0
"01/24/2019 16:00",5862.5,5865.7,5862.5,5865.7,1.1,0
"01/24/2019 15:45",5859.4,5864.6,5858.8,5864.6,4.7,0
"01/24/2019 15:30",5858.5,5859.9,5857.4,5859.9,1.2,0
"01/24/2019 15:15",5856.4,5859.7,5856.2,5858.7,2.9,0
"01/24/2019 15:00",5855.2,5857.9,5852.7,5855.8,0.7,0
"01/24/2019 14:45",5855.6,5857.3,5855.1,5855.1,1.6,0
"01/24/2019 14:30",5859.2,5859.2,5853.5,5853.5,-7.2,0
"01/24/2019 14:15",5859.8,5861.4,5858.7,5860.7,0.6,0
"01/24/2019 14:00",5858,5861.5,5856.3,5860.1,2.6,0
"01/24/2019 13:45",5852.3,5857.7,5852.2,5857.5,5.5,0
"01/24/2019 13:30",5847.5,5852,5842.7,5852,4.8,0
"01/24/2019 13:15",5844.6,5847.4,5842.5,5847.2,3,0
"01/24/2019 13:00",5844.3,5845.2,5839.7,5844.2,-1.7,0
"01/24/2019 12:45",5853,5853,5845.1,5845.9,-6.5,0
"01/24/2019 12:30",5857.1,5859.4,5851.9,5852.4,-5,0
"01/24/2019 12:15",5862.3,5863.3,5857.4,5857.4,-5.3,0
"01/24/2019 12:00",5853,5862.9,5853,5862.7,8.8,0
"01/24/2019 11:45",5853.6,5855.5,5852.3,5853.9,0.8,0
"01/24/2019 11:30",5849.3,5853.9,5846.6,5853.1,4.1,0
"01/24/2019 11:15",5846.6,5849.8,5845.3,5849,2.7,0
"01/24/2019 11:00",5843,5847,5839.9,5846.3,2.5,0
"01/24/2019 10:45",5849.2,5849.2,5843.4,5843.8,-5.6,0
"01/24/2019 10:30",5846,5850.5,5845,5849.4,3.5,0
"01/24/2019 10:15",5850.7,5851.1,5845.9,5845.9,-6.3,0
"01/24/2019 10:00",5844.4,5852.2,5842.2,5852.2,8.5,0
"01/23/2019 16:30",5843.7,5843.7,5843.7,5843.7,0,0
"01/23/2019 16:15",5843.7,5843.7,5843.7,5843.7,0,0
"01/23/2019 16:00",5837.1,5843.7,5837.1,5843.7,6.2,0
"01/23/2019 15:45",5837.2,5842.2,5836.9,5837.5,0.2,0
"01/23/2019 15:30",5840.2,5842.4,5835.9,5837.3,-3.3,0
"01/23/2019 15:15",5842.4,5844,5839.6,5840.6,-1.9,0
"01/23/2019 15:00",5851.5,5851.5,5835.1,5842.5,-9.3,0
"01/23/2019 14:45",5855.4,5856.7,5851.8,5851.8,-3.3,0
"01/23/2019 14:30",5857.1,5857.1,5854.1,5855.1,-1.9,0
"01/23/2019 14:15",5855.8,5857.8,5854.1,5857,0.7,0
"01/23/2019 14:00",5855.3,5857.9,5854.3,5856.3,0.7,0
"01/23/2019 13:45",5857.8,5859.1,5855.6,5855.6,-2.9,0
"01/23/2019 13:30",5858.1,5859.4,5855.7,5858.5,0.7,0
"01/23/2019 13:15",5855.3,5859.4,5854.5,5857.8,1.4,0
