Time,Open,High,Low,Last,Change,Volume
"05/31/2019 16:30",6396.9,6396.9,6396.9,6396.9,0,0
"05/31/2019 16:15",6396.9,6396.9,6396.9,6396.9,0,0
"05/31/2019 16:00",6388.9,6396.9,6388.7,6396.9,8.7,0
"05/31/2019 15:45",6389.6,6389.9,6385.5,6388.2,-1.3,0
"05/31/2019 15:30",6385.8,6390.6,6385.8,6389.5,3.4,0
"05/31/2019 15:15",6389.4,6389.7,6386.1,6386.1,-3.5,0
"05/31/2019 15:00",6393.5,6394.3,6387.7,6389.6,-4.3,0
"05/31/2019 14:45",6396.6,6396.6,6392.2,6393.9,-2.5,0
"05/31/2019 14:30",6394.7,6398,6394.7,6396.4,1.2,0
"05/31/2019 14:15",6394.8,6397,6394.5,6395.2,1.4,0
"05/31/2019 14:00",6396.6,6396.7,6392.7,6393.8,-3.2,0
"05/31/2019 13:45",6387.1,6398.8,6386.8,6397,9.5,0
"05/31/2019 13:30",6386.4,6388.2,6385.8,6387.5,3.4,0
"05/31/2019 13:15",6383,6385.7,6382,6384.1,0.5,0
"05/31/2019 13:00",6387.6,6387.6,6381.8,6383.6,-3.2,0
"05/31/2019 12:45",6384.3,6389.3,6384.3,6386.8,2.4,0
"05/31/2019 12:30",6384.4,6384.7,6378.3,6384.4,-0.2,0
"05/31/2019 12:15",6385.6,6386.1,6380.4,6384.6,0.1,0
"05/31/2019 12:00",6389.8,6390.4,6384.5,6384.5,-4.6,0
"05/31/2019 11:45",6392.1,6393.2,6387.9,6389.1,-2.8,0
"05/31/2019 11:30",6386.7,6392.7,6386.3,6391.9,5.6,0
"05/31/2019 11:15",6374.3,6386.3,6374.3,6386.3,11.9,0
"05/31/2019 11:00",6372,6374.4,6370.1,6374.4,1.8,0
"05/31/2019 10:45",6376.5,6380.2,6372.6,6372.6,-3.6,0
"05/31/2019 10:30",6373.3,6379,6373.3,6376.2,3.9,0
"05/31/2019 10:15",6366.3,6372.3,6362.2,6372.3,5.3,0
"05/31/2019 10:00",6392.1,6392.1,6367,6367,-25.1,0
"05/30/2019 16:30",6392.1,6392.1,6392.1,6392.1,0,0
"05/30/2019 16:15",6392.1,6392.1,6392.1,6392.1,0,0
