Date,Open,High,Low,Close,RSI.0,SMI.0,SMI.1,RVI.0,sRSI.0,sRSI.1
11/15/2020 19:12:00,1890.8,1891.66,1890.8,1891.66,93.23132206698314,30.013527690276824,-29.736245819130509,80.8252107601184,0,0
11/15/2020 19:15:00,1891.75,1892.83,1891.75,1892.83,96.285336426791162,56.74552527456256,-14.01228743845904,88.2568826308619,0,0
11/15/2020 19:18:00,1892.92,1893.69,1892.92,1893.69,97.519381555171179,73.629125647286756,1.9225149407674689,91.9836067052665,0,0
11/15/2020 19:21:00,1893.78,1894.67,1893.78,1894.67,98.417817362835208,83.753039604328436,16.800792152324007,94.127647987579579,0,0
11/15/2020 19:24:00,1894.73,1894.78,1894.61,1894.61,95.24965853872564,88.353511499171674,29.810377488114494,75.467332931495179,0,0
11/15/2020 19:27:00,1894.6,1894.65,1894.55,1894.65,95.397807296881012,90.862299141330411,40.9107268796083,78.609116167184013,0,0
11/15/2020 19:30:00,1894.65,1894.67,1894.57,1894.63,93.21743037127834,92.239011874553654,50.243142333234729,72.9905876399753,0,0
11/15/2020 19:33:00,1894.68,1895.29,1894.68,1895.29,96.81771740803751,93.860106147484814,58.173499390371106,74.435385240421354,0,0
11/15/2020 19:36:00,1895.35,1896.33,1895.35,1896.33,98.588570834408159,95.279321677280734,64.920012533445572,77.912967221851275,0,0
11/15/2020 19:39:00,1896.39,1896.88,1896.39,1896.88,99.020815065121255,96.3726710861301,70.638677724842751,81.801849858354259,0,0
11/15/2020 19:42:00,1896.84,1897.11,1896.84,1897.11,99.17860478100755,97.1706009463289,75.46266376511295,84.9906144348635,0,0
11/15/2020 19:45:00,1897.11,1897.14,1896.99,1896.99,88.071655240240375,97.0996706995151,79.396665025913336,74.349110821846239,0,0
11/15/2020 19:48:00,1896.95,1896.95,1896.65,1896.65,59.670969401471559,95.1245513983976,82.256280730001379,70.171473622585538,0,0
11/15/2020 19:51:00,1896.62,1896.62,1896.43,1896.45,46.453378353760463,91.273459193693981,83.895767723400041,66.465355135217536,0,0
11/15/2020 19:54:00,1896.45,1896.45,1896.18,1896.19,32.440860158332029,85.188603593707512,84.130828790728657,61.147876352489995,0,0
11/15/2020 19:57:00,1896.15,1896.15,1896.06,1896.06,26.455659203623483,77.403749895828355,82.907723537110414,56.0852767798224,0,0
11/15/2020 20:00:00,1896.08,1896.1,1895.98,1896.01,23.910616569679547,68.679974924607365,80.320860153018941,52.417648351588532,0,0
11/15/2020 20:03:00,1895.99,1896.06,1895.91,1896.06,33.505765581338508,59.331608260487542,76.504632536195047,54.665358031499778,0,0
11/15/2020 20:06:00,1896.1,1896.15,1896.09,1896.13,47.4278101831725,49.190303572141211,71.53839090636707,55.6192971886191,0,0
11/15/2020 20:09:00,1896.12,1896.43,1896.12,1896.4,76.226392292001435,40.616652093610881,65.916256576775027,57.883537744184345,0,0
11/15/2020 20:12:00,1896.53,1897.36,1896.53,1897.36,93.937705847925045,40.4649441587354,61.288745228040547,65.2572282361895,0,0
11/15/2020 20:15:00,1897.44,1897.81,1897.44,1897.81,96.021666158756275,46.042693910820311,58.516735897636863,72.923368547341028,0,0
11/15/2020 20:18:00,1897.86,1897.87,1897.81,1897.84,96.153879513047769,53.651881000527766,57.632216825435208,78.480412069470319,0,0
11/15/2020 20:21:00,1897.85,1897.92,1897.72,1897.72,80.168311074569573,59.638943608163608,57.997076240476737,66.546481475738091,0,0
11/15/2020 20:24:00,1897.68,1897.73,1897.65,1897.69,75.463629549171941,63.949259075759279,59.079291301437195,63.045029018925035,0,0
11/15/2020 20:27:00,1897.67,1897.67,1897.45,1897.45,44.280434320338728,64.4898347705008,60.063026477630572,60.111378345187859,0,0
11/15/2020 20:30:00,1897.36,1897.36,1897.08,1897.09,22.946221480772564,59.530856235842712,59.966268251850956,54.458495554434961,0,0
11/15/2020 20:33:00,1897.07,1897.07,1896.86,1896.86,15.698066049651288,49.928782416135924,58.141270827175489,47.869338542525547,0,0
11/15/2020 20:36:00,1896.83,1896.83,1896.55,1896.57,9.8271546334459146,35.9535951095979,54.1071479694341,41.058163584427334,0,0
11/15/2020 20:39:00,1896.59,1896.66,1896.59,1896.66,23.198231007011216,20.647625608423883,48.023598449250429,47.834132628499859,0,0
11/15/2020 20:42:00,1896.69,1896.69,1896.65,1896.65,22.63874190259591,5.2133824487789537,40.239922812801062,44.346569641448205,0,0
11/15/2020 20:45:00,1896.64,1896.78,1896.64,1896.71,36.435940081765246,-8.6142684662953837,31.357342580238068,46.640480290709291,0,0
11/15/2020 20:48:00,1896.7,1896.7,1896.46,1896.56,21.833569030173479,-22.040867187310383,21.648577167956528,45.362952664914495,0,0
11/15/2020 20:51:00,1896.63,1896.88,1896.61,1896.88,65.753407982338274,-28.7308405061533,12.488683045391104,48.392242796984171,0,0
11/15/2020 20:54:00,1896.89,1896.89,1896.81,1896.81,55.517832224922259,-32.747720908014891,4.2638823265900143,45.285063785792836,0,0
11/15/2020 20:57:00,1896.75,1896.75,1896.01,1896.01,15.133406441952701,-41.250673496372734,-4.0114914594032136,37.633479257607974,0,0
11/15/2020 21:00:00,1896.02,1896.13,1896,1896.13,27.069757605823753,-47.70678848351951,-11.95609091833345,48.896427552561043,0,0
11/15/2020 21:03:00,1896.13,1896.64,1896.12,1896.64,61.547532069151053,-43.702425057159772,-17.728151670847325,57.815349116028592,0,0
11/15/2020 21:06:00,1896.69,1897.38,1896.69,1897.38,81.047875737748967,-25.137570710819329,-19.075318769024051,67.018490592158329,38.466432388893907,38.466432388893907
11/15/2020 21:09:00,1897.39,1897.61,1897.39,1897.61,84.6719178884647,-1.0525028731918862,-15.79844315160002,75.17077939572043,47.702260007917246,43.084346198405576
11/15/2020 21:12:00,1897.59,1897.62,1897.43,1897.43,69.149472381252664,18.064362537417146,-9.6415693899605337,60.204277182902054,49.458863599420717,45.20918533207729
11/15/2020 21:15:00,1897.38,1897.38,1897.06,1897.06,44.177885183352934,26.679813473999442,-3.0376815965132646,52.829096583565956,45.293660417073255,45.230304103326283
11/15/2020 21:18:00,1897.05,1897.05,1896.82,1896.82,32.691313574149234,26.687444812356091,2.3668868414629824,47.298838045140336,26.314297874759728,41.447102857612968
11/15/2020 21:21:00,1896.77,1896.77,1896.64,1896.64,25.292925743864089,20.923308721575449,5.7407817287561578,40.9422975188008,8.6569409472838412,35.982075872558113
11/15/2020 21:24:00,1896.62,1896.65,1896.57,1896.62,24.37359239187434,13.503427485261611,7.1521718663026039,36.25857354669121,2.3684757858670005E-15,30.841779319335526
11/15/2020 21:27:00,1896.62,1896.71,1896.62,1896.71,39.272739538862929,7.687584238110194,7.24951957026762,40.440943929147558,1.4066128802636522,25.547519389531203
11/15/2020 21:30:00,1896.73,1896.82,1896.73,1896.82,55.386466345360745,3.9145407342931926,6.6431597819086337,42.740892411143847,4.5361931885827707,19.380938415340559
11/15/2020 21:33:00,1896.83,1896.89,1896.83,1896.89,64.40271360661005,-0.96507402128367015,5.2598445449645777,45.68844733554117,9.0711895829793061,13.611270698706075
11/15/2020 21:36:00,1896.87,1896.87,1896.77,1896.77,42.379206598517321,-8.0321977746176234,2.8431095777678137,43.399262306290979,8.2710104544956611,8.3223207040521334
11/15/2020 21:39:00,1896.74,1896.74,1896.5,1896.5,19.673434582593003,-19.459023071228803,-1.2118236311406623,40.067786155774847,5.1414301461765426,5.2976253142545362
11/15/2020 21:42:00,1896.49,1896.49,1896.08,1896.08,8.7431869525460542,-32.954064485807969,-6.9831401501710815,33.446014987388708,0.60643375178000747,4.147552857753988
11/15/2020 21:45:00,1896.04,1896.04,1895.52,1895.52,4.1413975803834688,-46.782950702851636,-14.219469341567546,25.312846731774346,1.7763568394002505E-15,4.147552857753988
11/15/2020 21:48:00,1895.46,1895.46,1895.11,1895.11,2.6244239022537812,-59.4702806938959,-22.446889587445426,18.847556164944805,1.7763568394002505E-15,3.9466081605734664
11/15/2020 21:51:00,1895.09,1895.09,1894.96,1894.96,2.1851705202363689,-69.856849377105078,-31.066882276474452,14.72352329888559,1.7763568394002505E-15,3.2985805622044992
11/15/2020 21:54:00,1894.99,1895.18,1894.99,1895.18,28.5092708293286,-74.487648903474152,-38.961567117747123,27.331257450664591,1.9731149327575581,2.2845698978871067
11/15/2020 21:57:00,1895.21,1895.37,1895.21,1895.37,46.990306561208918,-73.881949402141117,-45.310727533091487,32.961029521006409,6.0909766989862,1.9731365042428977
11/15/2020 22:00:00,1895.37,1895.42,1895.35,1895.35,45.147507376555133,-71.852177452562515,-50.136445700268034,30.815990518428176,9.9986523941645871,2.6670253968126185
11/15/2020 22:03:00,1895.33,1895.33,1895.14,1895.14,27.90912494713973,-72.247621947922823,-54.156659563477994,28.700890549449603,8.4095751638329777,3.7817598842487574
11/15/2020 22:06:00,1895.15,1895.15,1895.04,1895.04,21.928531865044235,-74.500395953604055,-57.855520725319096,26.910805001368978,4.2917133976043349,4.3948617981922338
11/15/2020 22:09:00,1895.07,1895.3,1895.07,1895.3,57.471010234045067,-73.5285635321847,-60.705164872021932,31.899457693795831,3.0450751247705217,4.8298725303023087
11/15/2020 22:12:00,1895.33,1895.59,1895.33,1895.59,75.858814294208713,-66.62973953840303,-61.7823602659094,38.965945798268073,8.25494558181929,6.009150470562207
11/15/2020 22:15:00,1895.61,1895.69,1895.61,1895.69,80.2709115887443,-54.736006202400326,-60.501204981635027,47.351047410760053,15.29519165473927,7.9123042879881655
11/15/2020 22:18:00,1895.69,1895.81,1895.69,1895.81,85.154624924498975,-38.818106305412371,-56.558823404139993,55.243670450577731,22.426162984709418,10.245902328805769
11/15/2020 22:21:00,1895.86,1895.93,1895.86,1895.86,87.143652343942648,-21.586466042923433,-50.200212974827892,60.142770095945473,31.083268616665208,13.257990360591574
11/15/2020 22:24:00,1895.85,1895.91,1895.85,1895.91,89.295069825662779,-4.3356048659092341,-41.86119331866086,62.894962494044258,52.8676532094176,19.60914436710366
11/15/2020 22:27:00,1895.89,1895.89,1895.85,1895.85,68.624268291625967,10.723711708029441,-32.300301495626258,59.862543602505639,72.564981830594661,29.362468428959424
11/15/2020 22:30:00,1895.85,1895.85,1895.75,1895.75,43.468246367650536,21.674548875763524,-22.486692337191752,57.552947170630588,81.374612366948654,40.552402320699159
11/15/2020 22:33:00,1895.74,1895.76,1895.65,1895.76,46.414709981885046,30.126034764281691,-12.920741955105669,59.619242341149658,76.0071108849197,50.231283078284932
11/15/2020 22:36:00,1895.79,1895.99,1895.79,1895.99,80.849794650074557,40.685811496210214,-3.1740958730482349,62.712823422894324,79.093814484190418,59.345372053920812
11/15/2020 22:39:00,1896,1896.01,1895.88,1895.88,55.338236163851683,46.782961502487517,5.9090054679582664,57.779055889509593,81.413338652342972,67.772111435011325
11/15/2020 22:42:00,1895.9,1895.9,1895.6,1895.6,25.09899128211633,41.951954993982746,12.462269018144536,50.8597914753077,65.136406584411475,72.636845430403653
11/15/2020 22:45:00,1895.59,1895.59,1895.55,1895.55,21.894340376835387,30.706599871939012,15.779420082470804,43.328252082837068,36.5031539014065,70.299059814973489
11/15/2020 22:48:00,1895.55,1895.56,1895.45,1895.45,15.830574850643217,14.669952781151974,15.577698754958288,35.741344055023319,11.122985405469455,61.521631754241312
11/15/2020 22:51:00,1895.43,1895.44,1895.4,1895.44,15.199150803930777,-2.0952923529639076,12.364427644426979,30.889454083347761,3.942788289757523,50.459942600356861
11/15/2020 22:54:00,1895.43,1895.46,1895.43,1895.46,24.261902441541594,-16.968229473223715,7.0312172593995781,34.942061172744211,0.77104090450553053,39.711932603154835
11/15/2020 22:57:00,1895.48,1895.57,1895.48,1895.57,59.74986937497362,-25.9135109537751,1.0412666751859998,38.51725863399524,5.8014225755879254,29.24159090192591
11/15/2020 23:00:00,1895.58,1895.6,1895.49,1895.5,41.284724114856139,-33.849068596563022,-5.3024306469501861,36.501242118485479,6.5560810033222081,18.5476969520658
11/15/2020 23:03:00,1895.48,1895.49,1895.23,1895.23,14.807892697064077,-45.618998877003428,-12.632715779687139,31.886690263163615,5.78504009881667,10.068930311266541
11/15/2020 23:06:00,1895.21,1895.21,1894.96,1894.96,7.547407182376034,-58.793623289912929,-21.025608054273647,24.801270253588815,0.75465842773427561,4.9620023864562226
11/15/2020 23:09:00,1894.97,1895,1894.96,1895,16.631128721592319,-67.840578130804843,-29.537420795461134,41.559651427091232,0.83966253038991434,3.49295626144486
11/15/2020 23:12:00,1895.03,1895.05,1894.99,1895.05,29.6004152874643,-71.512733651275255,-37.169295860154605,51.486281294927153,2.7352859657130875,3.3204559294385123
11/15/2020 23:15:00,1895.06,1895.07,1895.02,1895.03,27.073408803815596,-73.58407825937141,-43.790165387284929,47.157456802920336,4.0010403939808459,3.7818844279349859
11/15/2020 23:18:00,1895.01,1895.01,1894.62,1894.62,7.4682231617191519,-78.127228564133631,-50.0332677830756,40.456487925796644,3.1613778635909253,3.4047351833639858
11/15/2020 23:21:00,1894.57,1894.57,1894.27,1894.27,3.8750387180093924,-83.554676912282289,-56.128069442931363,30.746348631446839,1.2657544282677524,2.6489742440704918
11/15/2020 23:24:00,1894.27,1894.27,1893.97,1893.97,2.3940749451623589,-88.375207448283817,-61.991185443904527,22.242701899374278,-5.9211894646675018E-15,1.8225399442395383
11/15/2020 23:27:00,1893.99,1893.99,1893.6,1893.6,1.4024766698453988,-92.1013894761171,-67.4657679952159,16.172656606544709,-5.9211894646675018E-15,1.7147315974203552
11/15/2020 23:30:00,1893.57,1893.57,1893.17,1893.17,0.81443158864982479,-94.70759466723797,-72.418827390129,12.247139352646496,-5.9211894646675018E-15,1.5947798073646524
11/15/2020 23:33:00,1893.12,1893.12,1892.74,1892.74,0.49997774455357558,-96.4103024307595,-76.780913761152718,9.3992351252714759,-5.9211894646675018E-15,1.2040246694056391
11/15/2020 23:36:00,1892.67,1892.67,1892.43,1892.49,0.37403408882360623,-96.751973784343107,-80.412015583550968,7.4258348091443551,-5.9211894646675018E-15,0.63244747026551751
11/15/2020 23:39:00,1892.48,1892.48,1892.21,1892.27,0.2806997300069014,-96.700272347522372,-83.373516813363949,6.11855345654339,-5.9211894646675018E-15,0.18082206118109875
11/15/2020 23:42:00,1892.22,1892.29,1892.14,1892.14,0.22985976409739806,-97.190908534441363,-85.885769853559836,5.2951042857295958,-5.9211894646675018E-15,-9.57963866962278E-15
11/15/2020 23:45:00,1892.03,1892.06,1891.65,1891.65,0.11356611320364607,-97.798492949905736,-88.051719507440907,4.5833657795742351,-5.9211894646675018E-15,-9.57963866962278E-15
11/15/2020 23:48:00,1891.57,1891.57,1891.4,1891.45,0.0867079106719757,-97.8642980843049,-89.835824703234351,3.9344358599016882,-5.9211894646675018E-15,-9.57963866962278E-15
11/15/2020 23:51:00,1891.48,1891.48,1891.39,1891.39,0.078367686534079439,-98.148254077533622,-91.347175498561484,3.4181546366199642,-5.9211894646675018E-15,-9.57963866962278E-15
11/15/2020 23:54:00,1891.38,1891.51,1891.38,1891.51,22.454973207827564,-97.367825707067723,-92.441839172835344,13.2745871558092,0.969090146372653,0.13844144948179885
11/15/2020 23:57:00,1891.45,1891.45,1891.34,1891.39,16.808717691486052,-96.890888892341337,-93.250757303654609,12.736989076051602,0.969090146372653,0.27688289896360729
11/16/2020 00:00:00,1891.36,1891.4,1891.34,1891.4,19.343820895468284,-96.410324447194682,-93.825224057025537,14.658165344948944,1.0748899676377839,0.43043860862614869
11/16/2020 00:03:00,1891.42,1891.43,1891.27,1891.33,14.654760308758654,-95.8727997992907,-94.197510555619189,14.205498347277226,0.105799821265125,0.44555286880688166
11/16/2020 00:06:00,1891.28,1891.28,1890.99,1890.99,5.2979831173328762,-95.944007909713491,-94.515055529090873,12.824644105895489,0.105799821265125,0.46066712898761464
11/16/2020 00:09:00,1890.91,1890.91,1890.63,1890.63,2.6305029341523323,-96.336412823022812,-94.846211400714864,10.777210197882239,-5.97670061589876E-15,0.46066712898761464
11/16/2020 00:12:00,1890.51,1890.51,1890.19,1890.19,1.3678703355349313,-96.883710558067747,-95.216665792960839,8.4344423262212143,-5.97670061589876E-15,0.46066712898761464
11/16/2020 00:15:00,1890.07,1890.07,1889.83,1889.92,0.94871411483508439,-96.392347752715864,-95.430426149279924,6.5642069639583651,-5.97670061589876E-15,0.32222567950580622
11/16/2020 00:18:00,1889.88,1889.95,1889.71,1889.71,0.69886786052389027,-96.569916280472839,-95.637606173133179,5.324818426229398,-5.97670061589876E-15,0.1837842300239978
11/16/2020 00:21:00,1889.7,1889.74,1889.67,1889.74,6.0033509745379519,-96.18816518103975,-95.737707810934367,18.35044770152745,0.43533467270086906,0.092419187890152826
11/16/2020 00:24:00,1889.74,1889.93,1889.74,1889.93,37.646191449244959,-93.342927814849631,-95.3022932661917,24.375849254251396,4.4647355657864152,0.71512429425033708
11/16/2020 00:27:00,1889.91,1890.08,1889.89,1890.08,55.418583089326859,-87.981139197274032,-93.9711743445703,29.159946263381958,11.779044194347215,2.3827306332620641
11/16/2020 00:30:00,1890.03,1890.11,1890.02,1890.06,52.429821555853678,-82.399574838948269,-91.867247161729935,26.917443755954373,18.292131020713153,4.9958922076496588
11/16/2020 00:33:00,1890.15,1890.21,1890.15,1890.21,70.392989425946183,-75.246593570592225,-88.845310145159445,33.00813035798086,24.1877719494273,8.4512882004249885
11/16/2020 00:36:00,1890.32,1890.54,1890.32,1890.54,86.81863544373789,-63.057040373814623,-84.156533823096751,40.487676181137,34.378565571523694,13.3625118534998
11/16/2020 00:39:00,1890.56,1890.64,1890.51,1890.59,88.294556404616372,-47.54920304780871,-77.500655500317109,47.802230201723788,45.975153292908033,19.930390895343805
