Time,Open,High,Low,Last,Change,%Chg,Volume
"04/30/2020 23:59",1.06115,1.06122,1.06114,1.06119,4.0E-5,0.00%,91
"04/30/2020 23:58",1.06123,1.06128,1.06115,1.06115,-8.0E-5,-0.01%,70
"04/30/2020 23:57",1.06114,1.06123,1.06114,1.06123,7.0E-5,+0.01%,95
"04/30/2020 23:56",1.06118,1.06121,1.06109,1.06116,-1.0E-5,0.00%,40
"04/30/2020 23:55",1.06127,1.06127,1.06108,1.06117,-0.0001,-0.01%,30
"04/30/2020 23:54",1.06116,1.06131,1.06116,1.06127,0.00011,+0.01%,81
"04/30/2020 23:53",1.06113,1.06118,1.06108,1.06116,2.0E-5,0.00%,103
"04/30/2020 23:52",1.06114,1.06119,1.06113,1.06114,-6.0E-5,-0.01%,74
"04/30/2020 23:51",1.06121,1.06122,1.06106,1.0612,-2.0E-5,0.00%,42
"04/30/2020 23:50",1.06135,1.06138,1.06119,1.06122,-0.00013,-0.01%,89
"04/30/2020 23:49",1.06132,1.06138,1.06127,1.06135,4.0E-5,0.00%,91
"04/30/2020 23:48",1.06133,1.06136,1.06129,1.06131,-1.0E-5,0.00%,101
"04/30/2020 23:47",1.06129,1.06136,1.06125,1.06132,2.0E-5,0.00%,121
"04/30/2020 23:46",1.06129,1.06134,1.06127,1.0613,1.0E-5,0.00%,108
"04/30/2020 23:45",1.06131,1.06137,1.06129,1.06129,-3.0E-5,0.00%,113
"04/30/2020 23:44",1.06133,1.06136,1.06131,1.06132,0,0.00%,81
"04/30/2020 23:43",1.06135,1.06135,1.06119,1.06132,-4.0E-5,0.00%,57
"04/30/2020 23:42",1.06138,1.06139,1.06132,1.06136,-3.0E-5,0.00%,106
"04/30/2020 23:41",1.06132,1.06141,1.06132,1.06139,7.0E-5,+0.01%,103
"04/30/2020 23:40",1.06148,1.06149,1.06132,1.06132,-0.00016,-0.02%,115
"04/30/2020 23:39",1.06148,1.06151,1.06145,1.06148,-1.0E-5,0.00%,89
"04/30/2020 23:38",1.06161,1.06162,1.06148,1.06149,-0.00013,-0.01%,115
"04/30/2020 23:37",1.06149,1.06163,1.06149,1.06162,0.00013,+0.01%,108
"04/30/2020 23:36",1.06158,1.06158,1.06148,1.06149,-9.0E-5,-0.01%,73
"04/30/2020 23:35",1.06167,1.06171,1.06151,1.06158,-9.0E-5,-0.01%,68
"04/30/2020 23:34",1.0618,1.06181,1.06167,1.06167,-0.00014,-0.01%,71
"04/30/2020 23:33",1.06182,1.06185,1.06178,1.06181,-2.0E-5,0.00%,53
"04/30/2020 23:32",1.06188,1.0619,1.0618,1.06183,-6.0E-5,-0.01%,68
"04/30/2020 23:31",1.06203,1.06204,1.06188,1.06189,-0.00013,-0.01%,69
"04/30/2020 23:30",1.06193,1.06203,1.06193,1.06202,8.0E-5,+0.01%,115
"04/30/2020 23:29",1.06203,1.06209,1.06194,1.06194,-0.0001,-0.01%,116
"04/30/2020 23:28",1.06204,1.06209,1.06197,1.06204,0,0.00%,96
"04/30/2020 23:27",1.06204,1.06204,1.06187,1.06204,-1.0E-5,0.00%,50
"04/30/2020 23:26",1.06197,1.06205,1.06197,1.06205,7.0E-5,+0.01%,57
"04/30/2020 23:25",1.06191,1.06203,1.06191,1.06198,2.0E-5,0.00%,45
"04/30/2020 23:24",1.06189,1.06204,1.06189,1.06196,8.0E-5,+0.01%,73
"04/30/2020 23:23",1.06182,1.06188,1.06182,1.06188,6.0E-5,+0.01%,63
"04/30/2020 23:22",1.06203,1.06205,1.06181,1.06182,-0.00021,-0.02%,95
"04/30/2020 23:21",1.06215,1.06215,1.06198,1.06203,-0.00011,-0.01%,66
"04/30/2020 23:20",1.06201,1.06216,1.06196,1.06214,0.00013,+0.01%,92
"04/30/2020 23:19",1.06209,1.06212,1.06201,1.06201,-8.0E-5,-0.01%,76
"04/30/2020 23:18",1.06201,1.06212,1.062,1.06209,9.0E-5,+0.01%,76
"04/30/2020 23:17",1.06208,1.06212,1.062,1.062,-9.0E-5,-0.01%,80
"04/30/2020 23:16",1.06194,1.06215,1.06193,1.06209,0.00015,+0.01%,115
"04/30/2020 23:15",1.06182,1.06196,1.06182,1.06194,0.00013,+0.01%,67
"04/30/2020 23:14",1.06192,1.06195,1.06179,1.06181,-0.00011,-0.01%,89
"04/30/2020 23:13",1.06201,1.06205,1.06192,1.06192,-0.0001,-0.01%,90
